longitude;latitude;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124
-47.75;-28.75;-6.2742653;-9.189906;-9.453711;-9.840894;-9.577901;-10.173692;-10.590096;1.3727988;3.325759;7.4979177;10.931426;9.909491;9.346168;8.079098;9.896503;9.321816;9.980108;8.226016;7.230867;6.8436847;7.476814;6.219484;5.1464114;5.156152;5.510866;8.110754;7.8120475;8.219522;7.665129;5.548205;5.5863547;5.9004846;3.7470336;3.3135834;1.6609539;1.0059086;1.1146768;-0.6369805;-1.0038707;-0.30012333;-0.44460666;-2.2944803;-4.1370487;-3.090762;-1.2092319;-4.8838162;-4.1889977;-2.846439;-1.5233613;-2.190582;-1.2189723;1.240491;-0.2173295;-0.7733468;-0.19135499;0.9774989;2.793281;2.1755743;1.9961876;3.178029;4.705656;2.9953952;1.0335065;1.7356306;2.3939223;-1.7749896;-0.47707474;-1.6004733;-1.5331018;-2.3147728;-2.838322;-1.579369;-2.300162;-4.313188;-6.3805985;-7.107074;-8.261317;-9.795438;-10.342526;-9.366046;-7.0559363;-7.714228;-9.030001;-7.960986;-7.2312646;-8.659052;-8.952889;-8.368462;-4.1175675;-5.0916123;1.9109586;3.010818;0.9872395;0.19826305;-3.4365478;-1.8691473;-2.5241926;-6.1387105;-6.8822317;-6.5323873;-7.094898;-8.702884;-9.512965;-7.408216;-5.983675;-4.3050714;-1.8675239;6.871282;7.6716228;7.9954925;4.9264393;3.0473447;2.837925;-1.1913744;-2.810724;-2.4470806;-4.1362367;-6.1687436;-7.133048;-6.2653365;-5.635454;-8.392001;-7.981279;-7.411463
-47.75;-28.5;-6.0567284;-9.087632;-9.215881;-10.0097275;-9.838458;-10.685065;-11.560894;-0.9795196;1.9093353;6.472736;10.505281;10.683856;9.832378;8.517418;10.207386;9.738221;10.29505;8.070981;7.3729157;7.277946;7.6699996;6.273868;5.132612;5.3046937;5.6829476;8.498749;7.4922357;7.8875356;7.7665915;5.6253166;5.8696394;6.1991916;3.7884302;3.4531965;1.5846535;1.3817276;1.3435775;-0.36100113;-0.4640875;0.075695634;0.00020718575;-2.106165;-3.6410975;-2.9470901;-1.1093923;-4.9820323;-4.543712;-2.698709;-1.2108552;-1.6426818;-1.0663719;1.5189055;0.212062;-0.3674947;0.26482272;1.1706845;3.0725074;2.0359612;2.1642103;2.436131;4.5278926;2.9044847;0.6690513;0.9434074;2.0051165;-2.0241828;-0.80906177;-1.6881373;-1.529855;-2.1840885;-2.481984;-1.9762923;-2.3951316;-4.6411166;-6.5624204;-7.036455;-8.970746;-10.126614;-10.906661;-10.045443;-8.028358;-8.385508;-9.985376;-8.802724;-7.0713587;-8.725612;-9.9188175;-9.231303;-5.29048;-6.7945676;1.0903257;2.665032;-0.35126066;0.98805106;-3.938181;-2.1678543;-2.6824746;-6.126535;-6.658201;-6.2109523;-6.917947;-8.664734;-9.590889;-7.7491317;-6.7531705;-5.3740854;-4.0282803;6.38913;7.605063;7.7178893;4.7227015;2.4864569;2.7210393;-1.3301758;-2.8862123;-2.7190015;-3.9828248;-5.809159;-6.850575;-6.149263;-5.5396733;-8.227225;-7.8392305;-7.4106507
-47.75;-28.25;-6.5015426;-8.705319;-8.193134;-7.9228363;-8.504828;-4.3091297;-1.8772644;6.189451;8.333161;6.181334;9.722798;8.045817;6.158606;7.4013247;7.7552285;7.2316794;8.419202;7.5847707;6.2008147;5.8387947;5.865581;5.0546885;4.9045234;3.6942725;4.302239;5.558757;5.7819757;7.8534446;6.1220794;4.447534;3.9718752;4.4442873;2.9369526;1.5814067;0.79973567;-0.23762214;-0.5736676;-2.5095818;-2.6800396;-2.0883074;-2.5038998;-2.9146223;-4.2312064;-2.997416;-2.4795487;-5.7361054;-4.2750382;-3.0144618;-2.0452871;-3.8091202;-1.8780761;0.35248673;-1.9722338;-2.4146123;-1.3382928;-0.64672095;0.7786313;2.436131;1.3727988;3.8265805;4.922381;2.9101663;0.48804128;3.1796522;2.1122613;-0.75143075;0.8046061;-0.7197743;-0.8074384;-2.8675432;-4.1126976;-0.57123244;-2.1727247;-2.6313374;-5.5964923;-5.223109;-6.790509;-7.3676305;-7.693936;-5.1817117;0.4612552;-3.175179;-5.411424;-0.46489918;-5.1257043;-6.2304335;-6.0461764;-2.563966;0.8200284;-0.6929881;2.5952253;3.2656927;2.5286655;0.6698631;-0.8772449;0.02374661;-1.2985194;-3.9820132;-5.3391824;-5.3448644;-7.251557;-8.625772;-8.180959;-4.470659;1.3013688;2.9783497;4.883419;6.9329715;10.181411;7.0896306;5.627752;3.9109974;3.051403;-0.44623005;-2.7677038;-1.0046824;-3.7815223;-6.296993;-7.380618;-6.3667994;-6.253161;-7.7337093;-6.784827;-3.8846087
-47.75;-28.0;-6.437418;-9.330332;-8.934219;-8.679345;-8.703696;-6.041306;-3.1102428;5.652103;8.588848;6.899692;10.567782;8.849404;6.7982287;7.962213;8.657843;7.8136706;8.904601;7.863997;6.6115375;6.433774;6.197568;5.747072;5.08391;4.358247;4.894783;6.525496;6.318512;8.205724;6.614784;4.6374726;4.433735;4.8136125;3.090365;2.0026813;1.1755546;0.15767777;-0.08421004;-2.0460987;-2.3780856;-1.6824553;-2.2133098;-2.9600778;-4.7450147;-3.3716116;-2.3269484;-5.2839866;-3.9138298;-3.1199832;-1.8983686;-3.301805;-1.9397656;0.56921184;-1.7896003;-2.0655797;-1.167835;-0.41295016;1.4344884;2.7867875;1.9085234;3.8598604;5.321739;2.971044;0.6357714;2.8655229;2.2080421;-0.99250686;0.5765172;-1.1727052;-0.8212373;-2.8748486;-3.8334713;-0.81068516;-2.084249;-3.0420597;-5.783996;-6.058352;-6.9723306;-7.8286786;-8.240212;-6.899277;-1.702748;-4.094028;-6.039683;-3.3781052;-6.460957;-7.6728315;-6.7312546;-4.7377095;0.6041151;-0.5574335;2.8760748;3.465372;2.4272022;1.4815673;-1.271733;-0.5574335;-1.4154047;-4.623259;-6.307545;-6.136276;-7.5056205;-8.944772;-8.979675;-5.457691;-1.5014453;2.5660038;4.9921875;7.4776254;9.487404;7.6156154;5.700805;3.8103461;3.0027008;-0.56636226;-2.6881566;-1.3496567;-4.0079875;-6.587583;-7.4755874;-6.798626;-6.0851383;-8.202874;-7.602213;-5.5120754
-47.75;-27.75;-6.522647;-9.504848;-9.3554945;-9.373352;-8.956136;-7.4260736;-5.3554163;4.395585;8.123741;7.359117;11.140845;9.263374;7.333142;8.365629;9.182203;8.257672;9.372142;8.107508;6.8631654;6.8095927;6.5563416;6.123703;5.2689786;4.848516;5.464599;7.355058;6.7738776;8.286082;6.905374;4.7316303;4.8412104;5.043325;3.1049752;2.3346682;1.3378955;0.3922603;0.22829604;-1.6045318;-2.002267;-1.2733564;-1.7912238;-2.838322;-4.8310556;-3.2011538;-2.0582743;-5.0388517;-3.6979165;-3.2336218;-1.6743383;-2.8529327;-1.7400863;0.6479472;-1.5144327;-1.537972;-0.95110995;0.061084986;1.975895;2.9393878;2.178821;3.580634;5.5214186;2.9686093;0.4945351;2.5343475;2.2080421;-1.0647485;0.22099078;-1.4097228;-0.76928824;-2.8123474;-3.581843;-0.8520821;-1.9235315;-3.469016;-5.8270164;-6.711774;-7.2905188;-8.598986;-9.100619;-8.125763;-3.62324;-4.986091;-7.1679516;-5.5899987;-7.111132;-8.680157;-7.431755;-6.3724813;-0.12641859;-0.70759875;2.5457115;3.333064;2.0310907;1.9888822;-2.0907426;-1.0379623;-1.6540457;-5.079437;-6.8797965;-6.559985;-7.578674;-8.978864;-9.560856;-6.392774;-3.6873646;1.5838419;4.4540277;7.6083093;8.755247;8.0644865;5.5733676;3.5213795;3.0319219;-0.5720442;-2.5793884;-1.8829463;-3.9860716;-6.685799;-7.525913;-6.91957;-6.000721;-8.486971;-8.108717;-6.6687536
-47.75;-27.5;-6.5721607;-9.33439;-9.583583;-9.989435;-9.407443;-9.042176;-8.218297;3.2275429;6.6131606;7.620485;11.439552;9.586432;8.016597;8.3567;9.587244;8.767423;9.773935;8.251179;7.0441756;7.045799;6.9954734;6.357474;5.4832683;5.213783;5.99383;8.422448;7.109924;8.16595;7.221127;4.818483;5.301447;5.325798;3.0652018;2.6455507;1.4823788;0.66174614;0.5115808;-1.1954329;-1.6029084;-0.8983492;-1.2506287;-2.6840982;-4.6192007;-2.977935;-1.4990102;-4.8529716;-3.9138298;-3.1248536;-1.4154047;-2.4649382;-1.3285524;0.6438886;-1.1410487;-1.0087409;-0.6418507;0.38982522;2.4458718;2.8168206;2.1114497;3.2413416;5.6147647;3.0132527;0.32651222;2.1333656;2.206419;-1.1946212;-0.20921242;-1.5144327;-0.68649447;-2.731989;-3.271772;-0.8959141;-1.7693077;-3.9284406;-5.9471483;-7.0746055;-7.626564;-9.485367;-9.9188175;-8.825452;-4.462542;-6.0632224;-8.214238;-6.7807684;-7.295389;-9.467509;-8.056767;-7.355455;-2.0136306;-1.899992;1.8305999;3.1415024;1.5318929;1.5797833;-3.0128384;-1.491705;-1.9422007;-5.430905;-6.999117;-6.6955395;-7.465847;-8.863602;-9.749171;-7.017786;-4.714982;-0.7173392;2.5205483;7.670811;8.187866;8.338031;5.195925;3.2884207;3.1106572;-0.64428586;-2.5160754;-2.36104;-3.9235702;-6.5234585;-7.6371164;-6.821354;-6.008026;-8.607103;-8.264564;-7.3181167
-47.75;-27.25;-6.370046;-9.162309;-9.43423;-10.2686615;-9.937487;-9.923687;-10.2159;1.6982921;5.097709;7.2617126;11.425754;9.959816;8.95655;8.3705;9.884328;9.277985;10.101052;8.210593;7.181353;7.215445;7.338824;6.37939;5.6691484;5.501126;6.2527637;9.652992;7.4013247;8.072604;7.48006;5.086345;5.7495074;5.544958;3.114716;2.9848433;1.3736106;1.0221428;0.74778664;-0.8204256;-1.0988401;-0.5582452;-0.77578187;-2.4397752;-3.966591;-2.9186807;-1.4730357;-4.879758;-4.34728;-3.0915737;-1.2871555;-2.0176892;-0.893479;0.60249174;-0.7011051;-0.4340545;-0.016026855;0.49615848;2.8160086;2.6520448;2.108203;2.6285052;5.6228814;3.062767;0.09517658;1.6000761;2.1633987;-1.4348856;-0.6751306;-1.6524223;-0.7887692;-2.5761416;-2.9146223;-1.058255;-1.7003129;-4.2474403;-6.19553;-7.2556157;-8.363592;-10.1193075;-10.448049;-9.521082;-5.651688;-7.1160026;-9.223998;-7.8116326;-7.342468;-9.002403;-8.894446;-8.305961;-3.8724332;-3.9073362;1.3289667;2.8703928;0.8500613;0.44177425;-3.6881762;-1.8431728;-2.1175287;-5.2539535;-6.795379;-6.7093387;-7.3627605;-8.727235;-9.752418;-7.646045;-5.840815;-3.1086195;-0.17268574;7.299051;7.8956532;8.327479;4.9418616;3.0278635;3.0660138;-0.70678705;-2.4056838;-2.733612;-3.81399;-6.244232;-7.3879232;-6.6533313;-5.9106216;-8.519439;-8.028358;-7.6200705
-47.75;-27.0;-6.034001;-8.998344;-9.262148;-10.271909;-10.222394;-10.51542;-11.227284;0.00020718575;3.8898935;6.6667333;11.10513;10.355116;9.65705;8.554756;9.98579;9.739033;10.438722;8.058805;7.484119;7.6610703;7.606686;6.3988705;5.932141;5.7024283;6.249517;10.676551;7.478437;8.178125;7.6188617;5.396416;6.123703;5.720286;3.3679676;3.1902046;1.2494198;1.3111094;1.0229543;-0.49817908;-0.60288894;-0.17430913;-0.4324311;-2.1159053;-3.4552171;-2.7644567;-1.7392746;-5.0071955;-4.6484222;-2.8943295;-1.0265985;-1.5046922;-0.6353571;0.6942142;-0.2757722;0.09923506;0.8492497;0.77538455;3.0148764;2.4637294;2.4345078;2.2437572;5.4751515;2.9458814;-0.0070980787;1.0667864;1.8971597;-1.458425;-0.9454281;-1.7587556;-0.94623977;-2.2449663;-2.6402662;-1.2952725;-1.6832671;-4.4260154;-6.3392015;-7.1655164;-8.9017515;-10.271909;-10.838478;-10.105509;-6.864374;-7.437437;-9.929369;-8.689085;-7.207725;-8.561647;-9.680176;-9.106301;-5.0404754;-5.4617496;0.9807457;2.6471744;-0.09800899;-0.47869825;-4.146789;-2.1435032;-1.9884678;-4.8919334;-6.6143694;-6.430924;-7.158211;-8.682591;-9.660695;-8.016994;-6.617616;-4.4966335;-2.300162;6.599362;7.871302;8.158645;4.7754626;2.7380853;3.0335455;-0.8593874;-2.300974;-2.9933574;-3.7149625;-5.9049397;-7.0746055;-6.4244304;-5.7661386;-8.377391;-7.8449125;-7.6062717
-47.75;-26.75;-6.458522;-9.055975;-8.009688;-7.1427884;-8.141185;-6.258843;-1.3447864;8.1627035;8.150528;6.5985494;9.492274;7.566913;6.139937;7.033623;7.5190225;6.9045625;8.05637;7.3509994;5.6034007;5.786034;5.349337;4.833905;4.7835793;3.448326;5.182938;5.585543;5.5733676;7.198399;5.822561;4.2795115;3.9093742;4.100125;2.7559428;1.1601323;0.6146673;-0.76766485;-1.1118274;-2.967383;-3.3959627;-2.6175385;-2.9024467;-3.496614;-4.3610787;-3.093197;-2.572083;-6.055105;-4.7101116;-2.7222483;-1.8780761;-3.6630135;-2.410554;0.07001376;-2.1930172;-2.6508183;-1.6629745;-1.3058246;0.4888531;2.3979812;0.69259083;3.762456;4.985694;3.1065989;0.09842336;3.1114693;1.6861166;-0.96409726;0.62684286;-0.54444623;-0.34801388;-3.3862224;-3.99013;-0.28957117;-2.0225594;-3.0225787;-5.293727;-4.6208243;-6.3952093;-6.63385;-6.5453744;-2.6004927;3.4791713;-3.3253446;-3.3837872;1.3378955;-2.528251;-5.7198715;-5.0063834;-0.86993957;-0.48356843;-0.5980187;2.562757;3.7705727;2.2275233;0.10816383;-0.11586642;0.44339764;-0.4924972;-3.7336316;-4.291272;-4.736086;-7.4009104;-8.452067;-7.273473;-2.7953017;4.730007;2.7738004;4.9313097;8.364006;10.421676;6.4678655;4.7892613;3.6390767;3.0067592;-0.30174673;-2.7741973;-1.1304966;-3.7417488;-6.421995;-7.6005898;-6.2840056;-6.2596545;-7.8952384;-6.01452;-2.687345
-47.5;-29.0;-6.5202117;-9.483744;-8.639571;-8.1720295;-8.564895;-6.6435905;-2.424353;7.553926;9.064507;6.795794;10.311284;8.143222;6.5677047;7.576653;8.379428;7.313661;8.618881;7.6894803;5.997889;6.3396163;5.656973;5.5230417;5.154528;4.2324324;5.5977187;6.3858833;6.021428;7.6042514;6.219484;4.3866563;4.2551603;4.449157;2.8574057;1.6479665;1.0667864;-0.21083581;-0.71003383;-2.4422104;-2.953584;-2.1646075;-2.6670523;-3.4146318;-4.74258;-3.3269677;-2.5574722;-5.7434106;-4.4779644;-3.0266373;-1.8431728;-3.2409272;-2.2011342;0.3695326;-2.0736966;-2.4073071;-1.3366694;-1.0322804;1.1098067;2.9734793;1.427183;3.624466;5.435378;3.3436165;0.12520969;2.780294;1.6471547;-0.9738377;0.4279753;-1.0095527;-0.18323791;-3.3034284;-3.7725935;-0.38048196;-1.9909029;-3.3708;-5.5120754;-5.4098005;-6.5348225;-7.2994475;-7.4869514;-4.818068;2.1763859;-3.8854203;-4.42845;-0.29038286;-4.4536133;-6.91957;-5.8237696;-2.4998415;0.0010188818;-0.712469;2.6211996;3.9385958;2.4539886;1.1041247;-0.35694253;0.07650745;-0.4892503;-3.933311;-5.238531;-5.5486016;-7.5575695;-8.857108;-8.413106;-4.2514987;2.8225026;3.1212096;5.5522633;8.2041;10.230926;6.9873557;5.1626453;3.824957;2.8906856;-0.28551257;-2.6849098;-1.3999823;-3.84727;-6.6192393;-7.7190986;-6.9836946;-6.4187484;-8.36765;-7.0332084;-4.270168
-47.5;-28.75;-6.715832;-9.605499;-9.130652;-9.040553;-8.789737;-7.274285;-3.7669115;6.3144536;9.498768;6.8948216;10.816164;8.593718;6.919173;8.16595;8.881873;7.7365594;9.150547;8.022279;6.326629;6.7909236;6.000324;6.002759;5.539276;4.8103657;5.9743495;7.0693383;6.597738;7.8347754;6.4678655;4.5636077;4.584712;4.652895;2.8541589;1.9052767;1.1568855;0.17310023;-0.44135976;-2.03717;-2.5112052;-1.7944705;-2.3163962;-3.2547262;-4.9122257;-3.1711206;-2.4901009;-5.546167;-4.248252;-3.2677135;-1.7482034;-2.898388;-1.8683356;0.53024995;-1.88944;-1.9982083;-1.145919;-0.4299959;1.6666356;3.2080617;1.9117702;3.1447492;5.747072;3.372838;-0.011968374;2.5367827;1.6869284;-0.8423416;0.20232153;-1.2506287;-0.040377975;-3.1167364;-3.5290823;-0.3382734;-1.8683356;-3.6540847;-5.65737;-6.102184;-6.917135;-8.046215;-8.340053;-6.6192393;-0.3999629;-4.543712;-5.591622;-2.1516204;-6.2190695;-7.7840347;-6.617616;-4.0242214;0.3313825;-0.84640014;2.3395386;3.8915167;2.419897;1.8094956;-0.86182255;-0.23194015;-0.62886345;-4.1898093;-6.067281;-6.1630616;-7.745885;-8.994286;-9.306792;-5.3692155;-0.13940585;2.993772;5.739767;8.139976;9.786923;7.5035996;5.489762;3.8119698;2.8444185;-0.19947195;-2.6694875;-1.8504782;-3.7888274;-6.724761;-7.767801;-7.330292;-6.4901786;-8.495088;-7.7052994;-5.5486016
-47.5;-28.5;-6.8302827;-9.525141;-9.5105295;-9.82953;-9.07708;-8.28161;-5.807535;4.8631263;9.062071;7.132651;11.262601;8.911906;7.3542466;8.575048;9.300713;8.161079;9.568575;8.205724;6.540919;7.107488;6.3193235;6.285232;5.7194743;5.267355;6.4751706;7.8404574;6.950829;7.9273095;6.6716037;4.6155567;4.960531;4.790073;2.7681184;2.1479764;1.1406513;0.3922603;-0.18323791;-1.5915445;-2.100483;-1.4405675;-1.8707707;-3.0501766;-4.8943686;-2.8699784;-2.1605492;-5.270999;-4.0583134;-3.4032679;-1.4292036;-2.4803605;-1.4243335;0.5213212;-1.6475521;-1.3975472;-0.90321946;0.12358618;2.2202177;3.338746;2.1609635;2.6772075;5.9443164;3.3460517;-0.273337;2.1877499;1.7291368;-0.8374714;-0.16294527;-1.4649186;0.0075125694;-2.961701;-3.277454;-0.3707416;-1.6524223;-3.9812012;-5.729612;-6.741807;-7.268603;-8.832757;-9.232927;-7.8579;-2.7660804;-5.210121;-6.7726517;-4.4885163;-6.891972;-8.601421;-7.331916;-5.709319;-0.16132188;-0.9551685;1.8963479;3.6780386;2.0043044;2.2762256;-1.7068064;-0.7011051;-0.92351204;-4.4933867;-6.5778427;-6.554303;-7.725592;-8.925291;-9.84414;-6.329461;-2.629714;2.2015486;5.4191437;8.185431;9.018239;7.9313684;5.4743395;3.5221915;2.8501005;-0.10450256;-2.6378312;-2.4227295;-3.6816826;-6.697163;-7.780788;-7.400099;-6.403326;-8.618467;-8.179335;-6.745054
-47.5;-28.25;-6.6711884;-9.33439;-9.55842;-10.266227;-9.728066;-9.024319;-8.236155;3.6074204;8.277153;7.3639865;11.8267355;9.360779;7.8120475;8.676512;9.549906;8.660277;9.877022;8.317739;6.6716037;7.340447;6.729234;6.304713;6.0887995;5.605024;6.9711223;9.023109;7.2730756;8.010915;6.958135;4.669941;5.440248;4.9434853;2.8338661;2.3728185;0.96369994;0.6309012;0.03998077;-1.2189723;-1.6548574;-1.1215678;-1.4998219;-2.8074772;-4.49501;-2.6086097;-1.9730453;-5.1354446;-4.159776;-3.340767;-1.1913744;-2.2084396;-0.8342246;0.46287858;-1.4283919;-0.7709117;-0.4876269;0.579764;2.700747;3.4166698;2.3573956;2.4044747;6.2584457;3.3127718;-0.5809729;1.9142054;1.7997552;-0.7985096;-0.54282284;-1.5801806;-0.02089715;-2.7758207;-3.0258255;-0.36424792;-1.3821249;-4.250687;-5.8237696;-6.985318;-8.027546;-9.810861;-9.962649;-8.667981;-4.0469494;-6.036436;-8.106281;-6.123288;-7.1346717;-9.237797;-7.989396;-6.903336;-1.5801806;-1.5882977;0.8654839;3.338746;1.4426054;2.1073909;-2.7539048;-1.0671837;-1.3220587;-4.3440332;-6.5664787;-6.765346;-7.624941;-8.843308;-9.978883;-7.072982;-4.2880254;0.8598019;4.410196;8.272284;8.450858;8.389169;5.3404083;3.268128;2.9848433;-0.024143934;-2.5022764;-2.783126;-3.653273;-6.5364456;-7.825432;-7.229641;-6.2913113;-8.721553;-8.206933;-7.383053
-47.5;-28.0;-6.3205323;-9.111172;-9.342507;-10.509738;-10.189115;-9.831153;-10.012163;2.0481367;7.152944;7.282005;12.060506;9.543412;8.645667;8.591283;9.626205;9.135937;10.27151;8.256861;6.8948216;7.5888286;7.1164174;6.353415;6.5052037;5.8696394;7.1935287;10.418428;7.402949;7.988999;7.20814;4.8655615;5.846912;5.0546885;3.0489678;2.643116;0.87522423;0.8930818;0.31677186;-0.89023215;-1.1686467;-0.73357326;-1.154036;-2.4746785;-3.899219;-2.54205;-2.2603886;-5.1687245;-4.4828343;-3.2271283;-0.9778962;-1.7887886;-0.51522493;0.38739002;-1.1199445;-0.05580032;0.19582784;0.86791885;3.0481563;3.3168302;2.5789914;2.2713552;6.342863;3.1122808;-0.7912043;1.487249;1.7120911;-0.80337983;-0.8756215;-1.7441449;-0.16943896;-2.5526023;-2.7896197;-0.46976948;-1.1783872;-4.348903;-5.961759;-7.0583715;-8.444762;-10.323857;-10.4009695;-9.415561;-4.4446845;-6.834341;-9.238608;-7.4390607;-7.151717;-9.063281;-8.654994;-7.964233;-3.450347;-3.0242023;-0.18242621;2.7811055;0.7453517;0.74291646;-3.6045709;-1.5947913;-1.5274199;-3.822919;-6.3676114;-6.7832036;-7.4552946;-8.688273;-9.858751;-7.7783527;-5.4179177;-1.2473819;2.3695712;7.890783;8.203288;8.618881;5.139106;3.1293263;3.0302987;0.063520074;-2.313961;-3.0867033;-3.5729141;-6.244232;-7.4812694;-6.991;-6.136276;-8.630643;-7.9553046;-7.7466965
-47.5;-27.75;-5.978805;-8.9017515;-9.1720495;-10.478081;-10.470776;-10.439931;-11.003254;0.55947125;5.963797;6.748715;11.772351;9.80965;9.438702;8.691122;9.644875;9.605102;10.60025;8.102637;7.259277;7.994681;7.421618;6.413481;6.8266387;6.077436;7.169989;11.6830635;7.5303864;8.178937;7.3842797;5.238134;6.1651;5.1869965;3.3452396;2.8663344;0.81109965;1.1471452;0.6195375;-0.5282122;-0.6946115;-0.33421493;-0.85289377;-2.177595;-3.4154434;-2.3683453;-2.6029277;-5.29048;-4.717417;-2.9901106;-0.69867;-1.3204353;-0.2798307;0.43446887;-0.68811786;0.4872297;1.059481;1.1138653;3.224296;3.0660138;2.8768868;2.057877;6.175652;2.9734793;-0.7912043;1.0667864;1.4994246;-0.7189626;-1.1329317;-1.8553483;-0.35694253;-2.1946406;-2.5745182;-0.6670135;-1.0915349;-4.4795876;-6.0729628;-7.0096693;-8.871718;-10.438308;-10.758931;-9.9756365;-5.663052;-7.023468;-9.917193;-8.319759;-6.9836946;-8.380637;-9.397703;-8.73941;-4.610272;-4.612707;-0.64590925;2.395546;-0.0314492;-0.7027285;-4.0274687;-1.9681752;-1.3415396;-3.3302145;-6.236115;-6.535634;-7.242628;-8.635512;-9.727255;-8.167159;-6.270207;-2.8529327;0.1511842;7.160249;8.278777;8.531217;4.967025;2.9791613;3.057085;-0.08664513;-2.1873353;-3.3375201;-3.4925556;-5.9163036;-7.1679516;-6.74343;-5.9812403;-8.498335;-7.7686124;-7.7385793
-47.5;-27.5;-1.3253056;-2.512017;-2.5323095;0.37764966;-0.90403116;5.2243347;6.859918;6.2673745;5.9719143;5.5319705;5.564439;6.502769;4.3858447;6.5133204;3.3306293;4.2868166;4.753546;3.9913564;2.7104874;3.2510824;3.5579062;0.7218121;2.01648;2.505938;5.3136225;3.7876186;3.0798125;3.7600207;3.285174;1.7267019;0.4847945;0.7956773;0.7526568;-1.104522;-2.6508183;-0.55337495;-2.978747;-4.580239;-3.9089599;-1.6621628;-2.956019;-4.1419187;-2.9470901;0.5976213;-1.1856924;-2.6029277;-2.2887983;1.0326947;1.8038136;-1.5095624;-2.906505;0.1503725;-1.486023;-1.6499872;-3.3448253;0.56434166;-1.7222289;-0.10856116;-2.7108846;3.3403697;3.0027008;1.6122516;-0.9429929;3.4442677;1.1690611;-1.9422007;-0.90565455;0.8305806;-0.030637503;-3.1743674;-2.2936685;1.3914679;-2.7685156;-3.2401156;-2.6970854;0.35005164;-0.16538048;0.81028783;-0.60532403;3.155301;-1.0923464;-1.9543762;-1.4332622;2.1414824;-3.2928762;-5.3448644;-2.7303653;4.052234;0.38739002;2.676396;0.32894742;4.1025596;-0.019273639;-1.477906;-1.2847204;1.6633888;-2.951149;-3.049365;-2.1077883;0.13332665;-1.6183307;-2.3375006;-1.3382928;3.945901;2.601719;12.709869;9.27555;7.2901216;6.4678655;4.0238247;0.49128807;-0.5728559;-0.25547957;-1.581804;-2.838322;2.1690807;-2.7043908;-3.6037588;-2.8521209;0.7396697;-1.0874763;2.0862865;0.9783107;1.8322233
-47.5;-27.25;-1.8074578;-2.9170573;-2.5047116;-0.085021734;-1.8082695;4.6488366;6.56527;6.8720937;5.933764;5.6155763;5.7714233;6.4824758;4.3363304;6.2454586;3.325759;4.609063;4.8168592;4.4321117;2.8298078;3.5124507;3.5822573;1.1138653;1.8793021;1.9807652;5.2876477;4.0270715;3.1074104;4.2048345;3.2778683;2.0286555;0.9125625;1.1641909;0.92960846;-0.99169517;-2.4965944;-0.7002934;-3.1248536;-4.7028065;-4.1370487;-2.3301952;-3.1995301;-4.3513384;-3.0534234;-0.121548414;-1.6029084;-3.1443343;-2.4357166;0.56028306;1.1430866;-2.2774343;-3.647591;-0.26440835;-1.7887886;-1.3886185;-3.5518098;0.12033939;-1.8115163;-0.13372397;-2.6370194;3.0992937;3.160983;1.3378955;-1.27498;3.0181231;0.99210966;-2.023371;-1.0054941;0.4011891;-0.01278007;-3.222258;-2.3228898;1.0667864;-2.7815027;-3.323721;-2.6337724;-0.30093503;-0.63779217;0.0862478;-0.7968862;2.894744;-0.39022243;-2.4129891;-1.2701097;1.8622564;-2.2741876;-4.908979;-2.539615;3.7892418;0.22261417;2.6447392;0.68772066;3.9686284;-0.23275185;-1.5899211;-1.2676746;1.240491;-2.6126683;-2.848874;-1.7782364;-0.32528615;-2.1784065;-2.2149332;-1.7571322;4.452404;3.2502704;9.351038;10.511775;8.152151;6.663486;4.0806437;0.9726287;-0.35531914;0.28024507;-1.3829366;-2.7555282;1.3565646;-2.8196528;-3.955227;-1.9292134;0.18933427;-1.3999823;1.6065696;0.5586597;1.3500711
