longitude;latitude;u1;u2;u3;u4;u5;u6;u7;u8;u9;u10;u11;u12;u13;u14;u15;u16;u17;u18;u19;u20;u21;u22;u23;u24;u25;u26;u27;u28;u29;u30;u31;u32;u33;u34;u35;u36;u37;u38;u39;u40;u41;u42;u43;u44;u45;u46;u47;u48;u49;u50;u51;u52;u53;u54;u55;u56;u57;u58;u59;u60;u61;u62;u63;u64;u65;u66;u67;u68;u69;u70;u71;u72;u73;u74;u75;u76;u77;u78;u79;u80;u81;u82;u83;u84;u85;u86;u87;u88;u89;u90;u91;u92;u93;u94;u95;u96;u97;u98;u99;u100;u101;u102;u103;u104;u105;u106;u107;u108;u109;u110;u111;u112;u113;u114;u115;u116;u117;u118;u119;u120;u121;u122;u123;u124
-41.25;-28.25;-1.8805157;1.655379;2.4518692;0.96421695;1.8982433;1.101753;-0.6305045;-0.49383914;-3.2019062;-2.6186838;-4.0967607;-2.3993225;-4.4632335;-3.3333488;-1.9501542;-1.6994556;-3.5814362;-2.7997437;-1.9640819;-2.5194488;-4.959408;-4.9611487;-5.6627564;-6.615063;-9.751406;-11.829245;-11.257339;-10.8229685;-11.192923;-10.206668;-10.197093;-8.874831;-9.913316;-10.442568;-9.371006;-10.552249;-9.954228;-7.7371135;-7.44202;-4.878453;-7.294909;-4.0584598;-2.6630783;-4.034086;-5.9952803;-2.318368;-3.9835982;-4.482384;-6.983277;-6.798734;-6.738671;-5.3311033;-6.970219;-6.548907;-5.5435004;-4.33092;-6.7395415;-7.0059094;-6.440967;-7.049433;-8.360377;-7.358454;-4.9124017;-3.2140927;-4.2734685;-2.0667987;-1.2502872;1.3472286;-3.0321622;-1.6167599;-0.20396876;-2.2200031;-3.8399687;-1.9579884;1.1565933;-0.16653812;0.1912297;4.4783497;6.8138504;0.18513632;-0.61483586;0.6734762;1.032985;3.8298411;1.9583064;1.3054456;2.5493631;6.1305227;4.3799853;5.7248783;6.07133;5.1059666;1.8233819;1.9382854;1.2810721;-0.36587822;-2.6456685;-1.9292625;-2.334907;-0.45901978;-0.082101464;7.822738;1.4986924;1.6989031;-4.5502815;-3.2341142;-4.4641037;-3.9583545;-6.545424;-4.766161;-4.3074174;-3.381225;-4.3892426;-2.6918044;1.960918;2.0087943;-0.5695709;0.7988255;3.385025;2.628577;-3.846933;-4.543318;-6.0988674;-6.84487
-41.25;-28.0;-2.3166265;1.5169725;2.2586224;1.8529782;2.0235925;1.1043644;-0.45640838;-0.3954748;-3.0965781;-2.7718883;-4.195125;-2.5412111;-4.4849954;-3.3742614;-1.8770336;-1.6820458;-3.51615;-2.7083435;-2.1085815;-2.7684064;-5.171805;-5.2971544;-5.732395;-6.60984;-9.719198;-11.949371;-11.390522;-11.080631;-11.414896;-10.284141;-10.264119;-8.818251;-10.382505;-10.615794;-9.362301;-10.754201;-10.393822;-8.334263;-7.9242663;-5.57832;-7.7945647;-4.341366;-2.561232;-3.8060203;-5.6235847;-2.4950752;-3.898291;-4.5467997;-7.230493;-7.0973096;-6.906674;-5.566133;-7.1930623;-6.7421527;-5.8890815;-4.36661;-7.0799003;-7.1617255;-6.5280147;-6.933659;-8.631968;-7.631785;-5.2666874;-3.5274663;-4.8305764;-2.8363042;-1.8927022;1.0878253;-3.2167044;-1.7551664;-0.39112222;-2.4646087;-4.1890316;-1.8831271;0.7170003;0.017133355;-0.070785165;4.491407;7.561594;0.0005942583;-0.28753495;0.7257051;1.006;3.3719678;1.4029394;2.0540595;1.9879029;5.9808;4.318181;6.069589;6.1479325;5.56471;2.3674326;2.214228;1.7415566;-0.38502896;-2.6709127;-2.3470936;-2.6648192;-0.84029067;-1.4391817;7.653865;1.5108792;1.2001173;-4.2734685;-3.080039;-4.3909836;-3.8260412;-6.8840413;-4.841022;-4.453658;-3.4717555;-4.4501762;-2.9364095;0.9755332;2.049707;-0.79328454;0.21821451;3.1282332;2.4701495;-3.4717555;-4.4345074;-6.1093135;-6.781325
-41.25;-27.75;-2.6143312;2.024463;2.7321644;3.3519468;1.933933;1.1339607;-0.41027296;-0.28318262;-2.980804;-2.7753706;-4.138544;-2.6491504;-4.500664;-3.3150687;-1.8700699;-1.6855279;-3.2819905;-2.7318463;-2.3557982;-3.035644;-4.9837813;-5.3659225;-5.672332;-6.7116866;-9.8132105;-11.709989;-11.237318;-11.193793;-11.414896;-10.166626;-10.1222315;-8.698995;-10.648002;-10.493056;-9.173407;-10.875197;-10.549638;-8.901816;-8.435239;-5.969166;-8.115772;-5.041233;-2.353187;-3.6710954;-5.2919316;-2.8833098;-3.9714117;-4.7235074;-7.433315;-7.18784;-6.9902406;-5.793329;-7.185228;-6.8405175;-6.166765;-4.3605165;-7.141704;-7.1190715;-6.7238727;-6.8962283;-8.94447;-7.7553935;-5.453841;-3.6206074;-5.097814;-3.6327944;-2.3557982;0.90067184;-3.2802496;-1.8622354;-0.57740533;-2.5795121;-4.292619;-1.9327444;0.0005942583;0.118109226;-0.5391041;4.591512;7.8070693;0.22517836;0.07893753;0.83538574;0.94593686;3.042926;0.99033135;2.8923328;1.4229605;5.8806944;4.455717;6.174047;6.1479325;5.986893;2.7722063;2.4257548;2.1228275;-0.2666434;-2.6064968;-2.3723378;-3.0016956;-1.0918597;-2.3775606;7.042787;1.7328519;0.8319038;-3.9313693;-3.0504422;-4.3953357;-3.8077612;-6.998075;-4.9533143;-4.621661;-3.704174;-4.572914;-2.8859215;0.023226738;2.0540595;-0.9491006;-0.18481827;2.7460918;2.4431643;-3.0051775;-4.1872907;-5.925642;-6.407018
-41.25;-27.5;-2.682229;1.9374149;3.3066819;4.5471177;1.6588609;1.398587;-0.42158902;-0.24314046;-3.0957074;-2.9529486;-4.2064414;-2.908554;-4.5842304;-3.2811198;-1.8744222;-1.7508138;-3.1340084;-2.8354335;-2.6543736;-3.2811198;-4.868007;-5.3842025;-5.6436057;-7.0050387;-10.154439;-11.582898;-11.299993;-11.407932;-11.527187;-10.253674;-10.132677;-8.773856;-11.008381;-10.537451;-9.1185665;-10.978785;-10.668023;-9.23521;-8.749482;-6.339991;-8.371694;-5.4529705;-2.341;-4.1411552;-5.1900854;-3.308105;-4.440601;-4.997709;-7.6613812;-7.2896857;-7.147797;-6.137169;-7.1686893;-6.906674;-6.3260627;-4.454529;-7.1007915;-7.1800056;-7.06249;-6.9293065;-9.154256;-7.882484;-5.453841;-3.812984;-5.376368;-4.191643;-2.6508918;0.37577164;-3.2323732;-1.9832324;-0.7567245;-2.7988734;-4.3962064;-2.2504702;-0.56260717;-0.1613152;-1.0082935;4.4496236;7.3256936;0.70916593;0.334859;0.79621404;0.7814159;2.6790648;0.6499733;3.1021187;1.0686747;5.7031164;4.662021;6.2114773;6.2262754;6.214089;3.0551128;2.6337998;2.4884295;-0.11605024;-2.63;-2.206946;-3.6075506;-1.4827057;-3.000825;6.2332397;2.0053124;0.72831655;-3.691987;-3.0652404;-4.3596463;-3.8591194;-7.0302825;-5.0516787;-4.760938;-4.0497546;-4.7940164;-2.8119307;-0.64007986;1.912171;-1.0875071;-0.37719452;2.50758;2.3491526;-2.680488;-3.9357219;-5.7097626;-6.087551
-41.25;-27.25;-2.534247;1.3907528;3.734088;5.6961527;1.2566986;1.7049965;-0.45379698;-0.25967956;-3.2532644;-3.0930958;-4.2403903;-3.0251985;-4.6738896;-3.237596;-1.7734464;-1.5741061;-3.1287856;-2.9520779;-2.908554;-3.342924;-4.8758416;-5.374627;-5.584413;-7.4072003;-10.443439;-11.387911;-11.388782;-11.521965;-11.583769;-10.338981;-10.151828;-8.804322;-11.265173;-10.612312;-9.102027;-11.008381;-10.705454;-9.406695;-8.8217325;-6.6603284;-8.5005245;-5.569615;-2.685711;-4.7835703;-5.184862;-3.6745772;-5.010766;-5.177028;-7.8189387;-7.3488784;-7.221788;-6.394831;-7.141704;-6.8953576;-6.3513074;-4.542447;-7.086864;-7.203508;-7.276629;-6.945846;-9.169054;-7.9268785;-5.428597;-4.0131946;-5.6322894;-4.5990286;-2.8154125;-0.15435135;-3.0782976;-2.0520005;-0.8716279;-2.8476205;-4.500664;-2.742292;-1.1319019;-0.6244112;-1.40001;4.0909853;6.7111335;1.1948944;0.54725647;0.6734762;0.663901;2.2951827;0.16511524;3.4703321;0.79360265;5.5246677;4.878771;6.1557665;6.3420496;6.3403087;3.257935;2.8018026;2.8078961;0.12768447;-2.690063;-1.9083711;-4.008842;-1.7334043;-3.505704;5.114671;2.1663516;0.79795504;-3.5474873;-3.104412;-4.2873964;-3.8425803;-6.964126;-5.12654;-4.8993444;-4.2316856;-4.941128;-2.7475152;-1.0230917;1.7093488;-1.2711788;-0.36065543;2.282996;2.3665621;-2.3557982;-3.7668486;-5.5182567;-5.875154
-41.25;-27.0;-2.32272;0.16685617;4.042238;6.321158;0.75269;1.979198;-0.4833933;-0.30668557;-3.3838367;-3.120081;-4.212535;-2.968617;-4.71045;-3.1810145;-1.6237236;-1.305998;-3.2167044;-3.0826502;-3.086132;-3.274156;-4.995968;-5.309341;-5.4529705;-7.7371135;-10.60883;-11.1319895;-11.434047;-11.546338;-11.54895;-10.35465;-10.1222315;-8.775597;-11.481052;-10.673245;-9.121178;-11.022308;-10.748107;-9.448479;-8.7912655;-6.8892646;-8.478763;-5.4912715;-3.24543;-5.4207625;-5.2109766;-4.019288;-5.388555;-5.2988954;-7.8868356;-7.4855437;-7.2835927;-6.585467;-7.148668;-6.8770776;-6.2868915;-4.625143;-7.1408334;-7.2043786;-7.359324;-6.888394;-8.982771;-7.9268785;-5.425115;-4.227333;-5.8368526;-4.8801937;-2.8310814;-0.5399746;-2.8537135;-2.0990062;-0.9116701;-2.7657952;-4.6138268;-3.3577223;-1.7264403;-1.0648748;-1.6568018;3.4529228;5.796258;1.771153;0.7178708;0.44453967;0.6273407;1.977457;-0.39634526;4.1014314;0.92852724;5.3122706;5.118153;6.0452156;6.524851;6.436932;3.4633684;3.0229049;3.071652;0.36358488;-2.7718883;-1.6454858;-4.093279;-1.8500487;-3.9287581;4.043109;2.2368605;1.0251507;-3.4508638;-3.1392317;-4.2047005;-3.7389932;-6.872725;-5.171805;-5.0516787;-4.274339;-4.965501;-2.5725484;-1.2189499;1.398587;-1.5488623;-0.24227;2.1628695;2.5032277;-2.0398135;-3.6179962;-5.393778;-5.790717
-41.25;-26.75;-2.2504702;-0.8220104;3.9917507;6.436932;0.44715106;2.1802793;-0.41027296;-0.31887233;-3.4987402;-3.1096354;-4.2203693;-2.9938612;-4.7296004;-3.080039;-1.4992448;-1.3643202;-3.382966;-3.207129;-3.168828;-3.3620749;-5.222293;-5.3076;-5.1892147;-7.8528876;-10.704583;-11.056257;-11.546338;-11.610754;-11.557654;-10.486962;-10.117879;-8.72772;-11.660372;-10.812523;-9.36056;-11.072797;-10.878679;-9.417141;-8.841753;-7.2165656;-8.255919;-5.395519;-3.900032;-5.7437115;-5.3119526;-4.2360377;-5.3302326;-5.477344;-7.8938003;-7.751041;-7.401978;-6.68296;-7.2226586;-6.8709846;-6.327804;-4.768772;-7.2444205;-7.3201528;-7.285333;-6.80918;-8.846976;-8.02176;-5.5069404;-4.4632335;-6.072753;-4.9837813;-2.6918044;-0.7697817;-2.722271;-2.0815969;-0.83419716;-2.8894033;-4.807944;-3.8208184;-2.356669;-1.3643202;-1.8909613;2.4901705;4.7351413;2.212487;0.7631358;0.082419515;0.71264786;1.7563548;-0.9351729;5.3357735;1.4725779;5.0224004;5.3209753;6.0121374;6.7450824;6.4282274;3.6096091;3.299718;3.3127751;0.56379557;-2.7657952;-1.5436393;-4.051496;-2.0815969;-4.270857;3.3771908;2.1794088;1.1931535;-3.3707795;-3.1131172;-4.144637;-3.690246;-6.829201;-5.2414436;-5.1631002;-4.2221103;-4.89064;-2.094654;-1.3991395;0.9929428;-1.9109825;-0.12127316;1.9278396;2.6633964;-1.8230637;-3.4090805;-5.1587477;-5.978741
-41.25;-26.5;-2.374949;-0.8968719;3.3075523;6.4813266;0.9711808;2.3326135;-0.35108006;-0.23443568;-3.4952583;-2.9947314;-4.088056;-2.890274;-4.682595;-2.948596;-1.6759526;-1.4696485;-3.4482522;-3.2567463;-3.297659;-3.3820958;-5.3102117;-5.264076;-4.888028;-7.741466;-10.563565;-10.867363;-11.498462;-11.58464;-11.494109;-10.567047;-9.958581;-8.827826;-11.69345;-10.8073;-9.524211;-11.035366;-10.948318;-9.319648;-8.820862;-7.358454;-7.9886823;-5.428597;-4.4397306;-5.8002925;-5.4668984;-4.2447424;-4.941128;-5.7411;-7.8816133;-8.013055;-7.5073066;-6.5872073;-7.1895804;-6.7308373;-6.3939605;-4.85495;-7.356713;-7.282722;-7.136481;-6.6968884;-8.590184;-8.053098;-5.761121;-4.6382003;-6.327804;-5.0751815;-2.3070512;-0.80895317;-2.858066;-2.1286025;-0.8742393;-2.8833098;-4.840152;-3.704174;-3.0217166;-1.3364648;-2.0903015;1.6858459;3.645299;2.5171554;0.9119881;-0.15522182;0.95899403;1.4908581;-1.2468053;5.9808;2.4832067;4.627202;5.465475;5.986893;6.9278836;6.435191;3.6879525;3.6644497;3.5739195;0.8023074;-2.6404457;-1.4261245;-3.8686948;-2.4863706;-4.4597516;3.3354077;1.7624482;1.2175269;-3.2367253;-2.859807;-4.0349565;-3.6058092;-6.811792;-5.3519945;-5.274522;-4.3204746;-4.992486;-1.8013018;-1.5976092;0.18774772;-2.3140154;0.20341635;1.6240417;2.9175768;-1.5349346;-3.0234575;-4.907179;-6.0945153
-41.25;-26.25;-2.4611268;-0.8942603;2.3369658;5.8215017;1.769412;2.3743966;-0.23878801;-0.2144146;-3.5901408;-2.9816742;-4.015806;-2.8328223;-4.663444;-3.0199757;-2.0876899;-1.6907507;-3.5648966;-3.3411832;-3.4543457;-3.4882946;-5.446007;-5.2214227;-4.6860766;-7.7640977;-10.521782;-10.856917;-11.533281;-11.664723;-11.544598;-10.855176;-9.922891;-9.05241;-11.752643;-10.821228;-9.810599;-10.928297;-11.051035;-9.3022375;-8.719015;-7.0859933;-7.8659444;-5.6296782;-4.784441;-5.933476;-5.739359;-4.1716223;-4.6007695;-5.947404;-7.971273;-8.182799;-7.655288;-6.615063;-7.196544;-6.5506473;-6.432262;-4.962019;-7.4716163;-7.362806;-7.047692;-6.763045;-8.627615;-8.163649;-6.118018;-4.8923807;-6.714298;-5.1691937;-1.9649523;-0.8463839;-3.0913548;-2.1434011;-0.8838147;-3.0365148;-4.9115314;-3.4526048;-3.5248547;-1.6254646;-2.28616;0.97205126;3.1917782;2.8775346;1.0634518;-0.25793862;1.239289;1.2802017;-1.3434287;6.2785044;3.4964466;4.2424493;5.5795083;6.051309;7.115907;6.435191;3.712326;4.029181;3.801115;1.0451717;-2.5246716;-1.3399469;-3.671966;-2.6282592;-4.4762907;3.1378083;2.4753723;1.1383132;-3.0774274;-2.635223;-3.9348512;-3.57099;-6.8709846;-5.4799557;-5.3859434;-4.539836;-4.9985795;-1.4757417;-1.7960788;-0.8220104;-2.7675362;0.37577164;1.6014092;3.08645;-1.3869528;-2.6360936;-4.719155;-6.189398
-41.25;-26.0;-2.4950752;-1.007423;1.4090328;4.3103466;2.140237;2.3630803;-0.1700201;-0.2501043;-3.6562972;-2.9546895;-3.912219;-2.7623134;-4.612956;-3.20887;-2.5316358;-1.8248049;-3.6075506;-3.413433;-3.5518398;-3.6650023;-5.529573;-5.1195765;-4.6564803;-7.6239505;-10.498279;-10.856047;-11.489758;-11.708248;-11.547209;-11.058869;-9.905481;-9.39625;-11.707377;-10.777703;-10.036054;-10.776833;-11.117191;-9.199521;-8.477892;-6.698629;-7.82155;-5.931735;-4.8523383;-5.8560033;-5.9212894;-4.0366974;-4.282173;-6.0440273;-8.031335;-8.251567;-7.744077;-6.6237674;-7.1286464;-6.508864;-6.3748097;-5.0699587;-7.4916377;-7.4246106;-7.0328937;-6.9162498;-8.715533;-8.206302;-6.4488006;-5.204013;-7.101662;-5.2501483;-1.7630006;-0.9020947;-3.2019062;-2.0337205;-0.87598026;-3.0199757;-4.957667;-3.219316;-3.9078665;-2.0398135;-2.5194488;0.4132024;3.001143;3.2675102;1.2123041;-0.21615553;1.4525568;1.0834728;-1.487058;6.073941;4.2537656;3.905573;5.6291256;6.1174655;7.3117657;6.4491186;3.7245126;4.366928;3.9665065;1.3829184;-2.3540573;-1.3007752;-3.431713;-2.6073675;-4.323086;2.6677487;4.0535545;1.1243855;-2.8502316;-2.4402351;-3.8121133;-3.5457463;-6.905803;-5.5452414;-5.461675;-4.6608324;-5.025564;-1.23723;-1.8056542;-1.6454858;-3.080039;0.30787408;1.7372042;3.2709923;-1.1171037;-2.1895366;-4.520685;-6.2129006
-41.25;-25.75;-2.4010634;-1.2972933;0.7648767;2.6381524;1.8390505;2.170704;-0.19961643;-0.3536917;-3.7172308;-2.8998494;-3.8164659;-2.673524;-4.5755253;-3.3925414;-2.8380451;-1.8396031;-3.6145144;-3.53443;-3.6301827;-3.8730474;-5.5539465;-4.9863925;-4.7243776;-7.398496;-10.466942;-10.790761;-11.349609;-11.687356;-11.552432;-11.099782;-9.92115;-9.7888365;-11.582028;-10.693267;-10.249321;-10.600125;-11.140695;-9.03413;-8.11316;-6.4096293;-7.845923;-6.257295;-4.80011;-5.565263;-5.8847294;-3.9496493;-4.0332155;-6.076235;-8.0783415;-8.242863;-7.7301497;-6.5045114;-7.035506;-6.4731746;-6.239015;-5.170064;-7.3784747;-7.422869;-7.071195;-7.107755;-8.796489;-8.215007;-6.6873126;-5.5165157;-7.4098125;-5.3319736;-1.6776935;-0.9325615;-3.1932015;-1.7464615;-0.83245623;-2.946855;-5.0203414;-3.0687227;-4.229074;-2.5185785;-2.7953916;0.048470736;3.1813326;3.6191845;1.4011985;0.031061053;1.5805176;0.8362562;-1.6454858;5.197367;4.635036;3.795022;5.562969;6.2114773;7.513717;6.489161;3.746275;4.6576686;4.075317;1.7789873;-2.168645;-1.2972933;-3.1775327;-2.4707022;-4.086315;1.7990084;6.0817757;1.262792;-2.6230364;-2.2974763;-3.693728;-3.5265956;-6.887523;-5.5939884;-5.522609;-4.7052274;-5.0690885;-1.0814139;-1.6228532;-2.0302382;-3.140102;0.01365149;1.9269692;3.5991635;-0.9865314;-1.8500487;-4.200348;-6.158931
-41.25;-25.5;-2.1312141;-1.5967387;0.52288294;1.5622375;1.0669338;1.9234872;-0.29101694;-0.5373632;-3.8460622;-2.758831;-3.792963;-2.6273885;-4.6390705;-3.5239844;-2.9573011;-1.8300277;-3.644981;-3.8025384;-3.7146196;-4.1307096;-5.549594;-4.9045672;-5.0368805;-7.3689;-10.528746;-10.801207;-11.317402;-11.705636;-11.716083;-11.239929;-9.974249;-10.15531;-11.526318;-10.818616;-10.379893;-10.533098;-11.148528;-8.911392;-7.9268785;-6.4366145;-7.9791074;-6.566316;-4.611215;-5.128281;-5.565263;-4.006231;-3.9618363;-6.009208;-8.063543;-8.155814;-7.6796613;-6.3748097;-7.0764184;-6.5402017;-6.1850452;-5.2988954;-7.2052493;-7.422869;-7.2348456;-7.2505145;-8.948823;-8.388232;-6.8318124;-5.861226;-7.6396194;-5.345031;-1.5436393;-0.9578055;-3.1139874;-1.3007752;-0.7358328;-2.9494667;-5.115224;-2.8493614;-4.4258027;-3.084391;-3.0809093;-0.0585984;3.4755552;3.8968682;1.5309002;0.33921146;1.6005387;0.59165096;-1.7281815;4.0640006;4.8160963;3.8063378;5.381909;6.354236;7.7513585;6.547483;3.804597;4.9162016;4.1092653;2.125439;-2.0728917;-1.2598625;-2.932057;-2.3723378;-3.8756585;1.3776956;7.3422327;1.4795418;-2.4350123;-2.2408948;-3.6092916;-3.583177;-6.891005;-5.6810365;-5.6261964;-4.8488564;-4.994227;-1.0448536;-1.1884831;-2.1817021;-3.0791683;-0.2501043;2.0906196;3.9134073;-1.0100344;-1.5610491;-3.812984;-5.989187
-41.25;-25.25;-1.8326391;-1.7159947;0.33050668;1.4830238;0.35313916;1.588352;-0.56870043;-0.60700166;-4.007101;-2.534247;-3.7555323;-2.6282592;-4.712191;-3.4404182;-2.8241172;-1.8396031;-3.8921976;-4.015806;-3.8660831;-4.2264624;-5.5199976;-4.7800884;-5.718467;-7.845053;-10.595773;-10.785538;-11.16942;-11.69519;-11.864935;-11.36702;-9.853252;-10.361613;-11.506296;-11.078019;-10.484351;-10.525264;-11.062351;-8.96275;-8.09401;-6.2999487;-8.268106;-6.749987;-4.458881;-4.9132724;-5.098685;-4.093279;-4.126357;-5.9091024;-8.029594;-7.9260077;-7.427222;-6.292985;-7.3236346;-6.854445;-6.1528373;-5.465157;-6.762174;-7.4524655;-7.358454;-7.2513843;-9.023684;-8.436979;-6.8962283;-6.1101837;-7.5221047;-5.358088;-1.7055489;-1.097953;-3.1279154;-1.141477;-0.6331161;-2.9172587;-5.3084707;-2.9921203;-4.52939;-3.4865537;-3.205388;0.0040762424;3.7985039;3.8246183;1.563108;0.5194011;1.4830238;0.32876563;-1.5427688;3.5669556;5.0702767;4.023958;4.9649487;6.3759985;7.9359007;6.644977;3.8141723;5.133822;4.1144886;2.4753723;-2.0537415;-1.3129619;-2.7840753;-2.2800665;-3.8095021;1.1496294;7.4919553;1.6423218;-2.37669;-2.215651;-3.5065746;-3.5805655;-6.860539;-5.6940937;-5.653181;-5.0360103;-4.958537;-1.2389709;-0.7523719;-1.9510247;-3.2889543;-0.547809;2.1567762;4.1963134;-1.1110102;-1.4748713;-3.4360657;-5.809868
-41.25;-25.0;-1.4652961;-1.7255698;0.16424477;2.049707;0.37577164;1.1713915;-0.96825135;-0.6017786;-4.144637;-2.3688555;-3.722454;-2.8354335;-4.801851;-3.2280207;-2.6778765;-1.9397084;-4.191643;-4.2099233;-4.0985017;-4.34833;-5.484308;-4.4867363;-6.3382497;-8.38475;-10.720252;-10.790761;-11.033625;-11.635127;-12.023362;-11.42186;-9.730515;-10.493927;-11.4349165;-11.248633;-10.510466;-10.541803;-10.96921;-9.137717;-8.350801;-6.413982;-8.539697;-6.851834;-4.269116;-4.83667;-5.0751815;-4.1394143;-4.47542;-5.8377233;-7.939935;-7.7405953;-7.1225533;-6.150226;-7.643101;-7.1991553;-6.1171474;-5.514775;-6.4635987;-7.439409;-7.426351;-7.240068;-8.921838;-8.450908;-6.998075;-6.3234515;-7.2322345;-5.3441606;-1.9605998;-1.1536638;-3.0826502;-1.2076336;-0.49209797;-2.8467498;-5.4660277;-3.503963;-4.8218718;-3.9113483;-3.3777432;0.0745852;4.0526843;3.4102693;1.610114;0.5925214;1.427313;0.11549783;-1.445275;3.3589106;5.3409963;4.4148045;4.4635515;6.382092;8.017726;6.7416005;3.8942566;5.343608;4.112747;2.7547967;-2.084208;-1.3625792;-2.7031202;-2.1155457;-3.851285;0.79621404;7.4205756;1.5570146;-2.2678795;-2.199112;-3.453475;-3.5701199;-6.821367;-5.6897416;-5.66972;-5.0333986;-5.099555;-1.6193713;-0.5208241;-1.8526603;-3.5692492;-0.88729656;2.1637402;4.386949;-1.1310314;-1.4652961;-3.10006;-5.6766844
-41.25;-24.75;-1.1562752;-1.6115369;0.16163325;2.27255;0.79186165;0.75443095;-1.2502872;-0.5208241;-4.229074;-2.2182622;-3.6623907;-3.0591474;-4.8279653;-2.9860268;-2.6369638;-2.1059704;-4.4649744;-4.3570347;-4.3439775;-4.442342;-5.4547114;-4.0985017;-6.8309426;-8.752964;-10.793372;-10.84386;-10.967468;-11.555043;-12.187883;-11.307827;-9.654782;-10.561824;-11.355703;-11.376595;-10.453014;-10.548767;-10.872586;-9.307461;-8.568422;-6.5689273;-8.644155;-6.7891593;-4.1881614;-4.6721487;-5.3311033;-4.225592;-4.6695375;-5.75938;-7.873779;-7.5778155;-6.857057;-6.064919;-7.906857;-7.358454;-5.9917984;-5.432079;-6.5254035;-7.3636765;-7.488156;-7.185228;-8.799971;-8.534473;-7.111237;-6.4679513;-6.8466105;-5.2971544;-2.1660333;-1.2676967;-3.1105056;-1.4313473;-0.40853179;-2.7701473;-5.5182567;-3.9627066;-5.16223;-4.3996882;-3.623219;0.031061053;4.1310277;2.708661;1.6466742;0.78402734;1.4316653;-0.06295085;-1.4339586;3.2144108;5.5803785;4.871807;3.922112;6.382092;8.016855;6.819073;4.010901;5.5237975;4.1092653;2.8505497;-2.1817021;-1.3965281;-2.6343522;-1.928392;-3.9069958;0.4793589;7.220365;1.3393943;-2.1521058;-2.1729975;-3.3977642;-3.532689;-6.7726197;-5.6914825;-5.6096573;-4.90979;-5.3842025;-2.116416;-0.4094025;-1.8282868;-3.7868695;-1.3321124;2.1646104;4.591512;-1.1458296;-1.3686727;-2.7396808;-5.5905066
-41.25;-24.5;-0.81591713;-1.3721546;0.3714193;1.9191349;2.1445894;0.4184252;-1.2441939;-0.3641373;-4.2699866;-2.027627;-3.5509691;-3.2785087;-4.7766066;-2.8171535;-2.6413164;-2.2469883;-4.609474;-4.3927245;-4.524167;-4.505887;-5.4364314;-3.6858935;-7.239198;-8.969714;-10.809041;-10.96921;-10.883903;-11.457549;-12.284507;-11.088466;-9.630409;-10.635815;-11.26082;-11.437529;-10.331146;-10.567047;-10.762905;-9.430199;-8.753835;-6.6603284;-8.4883375;-6.636825;-4.2551885;-4.4057817;-5.7315245;-4.424932;-4.7095795;-5.63316;-7.7736735;-7.3889203;-6.649882;-6.0605664;-8.061802;-7.4777102;-5.856874;-5.200531;-6.8683734;-7.2226586;-7.4855437;-7.001557;-8.733813;-8.686808;-7.2130837;-6.5715384;-6.4949365;-5.2292566;-2.411509;-1.3939165;-3.1026711;-1.7603892;-0.3110379;-2.6369638;-5.497365;-4.1690106;-5.3972597;-4.9341636;-3.881752;-0.0533756;4.046591;1.6545085;1.5291592;1.3237257;1.6109844;-0.14651704;-1.4879285;3.277956;5.7866826;5.464605;3.3815432;6.2872095;8.045582;6.90351;4.1614943;5.7170444;4.1214523;2.9245405;-2.2504702;-1.3791183;-2.5238013;-1.7125126;-3.912219;0.32528377;6.697206;1.0016477;-2.0633168;-2.1425304;-3.3342195;-3.4613094;-6.7395415;-5.6766844;-5.4686394;-4.7296004;-5.7367473;-2.653503;-0.32757723;-1.772576;-3.831264;-1.7447206;2.2150984;4.544506;-1.0944711;-1.1388656;-2.4489398;-5.4712505
-41.25;-24.25;-0.64269125;-1.0753206;0.5402926;1.4830238;4.337332;0.17643142;-1.2337481;-0.21963751;-4.3265676;-1.9170758;-3.4909058;-3.5500984;-4.7078385;-2.812801;-2.6848402;-2.4045453;-4.6190495;-4.3909836;-4.666926;-4.594676;-5.412058;-3.384707;-7.5839086;-8.92706;-10.71677;-11.155493;-10.823839;-11.381818;-12.357627;-10.923944;-9.821915;-10.703712;-11.296511;-11.314791;-10.237135;-10.528746;-10.762034;-9.498966;-8.848717;-6.668162;-8.215878;-6.472304;-4.482384;-4.246484;-5.772437;-4.6138268;-4.5032754;-5.4381723;-7.6483245;-7.291427;-6.5106053;-6.014431;-8.119254;-7.635267;-5.7532864;-4.9524436;-7.181746;-7.0859933;-7.3845687;-6.7917705;-8.737295;-8.806934;-7.276629;-6.5802436;-6.333897;-5.1291513;-2.7057319;-1.5401574;-3.0617585;-1.9632114;-0.21006215;-2.635223;-5.4686394;-4.3117695;-5.3789797;-5.339808;-4.144637;-0.04031837;3.4076576;0.56118417;1.2236203;2.2934418;1.955695;-0.16740859;-1.608055;3.4050462;5.832818;6.047827;2.930634;6.0826464;8.036877;6.9966516;4.3355904;5.901586;4.148437;3.0107183;-2.3166265;-1.3094798;-2.3270726;-1.4644257;-3.8660831;0.30787408;6.009526;0.7039431;-2.0023828;-2.1233797;-3.2680626;-3.3707795;-6.741283;-5.667109;-5.197049;-4.74701;-5.9909277;-2.9929905;-0.17959535;-1.539287;-3.6623907;-1.9005367;2.2281556;4.4487534;-0.9865314;-0.80895317;-2.235672;-5.373757
